eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
380.65,23.68,257,0.0061562457,0.06429037,0.40320268,-0.00087685883,0.4345561,0.707702100276947,3251,6658048,26418.410875081085,6658048
378.9,23.8,256,0.0038296888,0.024902344,0.34528708,-0.004170964,0.1866709,0.7926608473062515,3252,6660096,26426.38985049585,6660096
378.9,23.38,253,0.009411556,0.09016927,0.3623928,-0.0028994258,0.108827926,0.8586650937795639,3253,6662144,26434.471923486795,6662144
374.76,23.09,258,0.018549636,0.084472656,0.35685325,-0.0016026251,0.2945445,0.7521341890096664,3254,6664192,26442.4010191001,6664192
376.44,23.33,262,0.0044828067,0.04248047,0.31433046,-0.0020486664,0.119099855,0.9293337464332581,3255,6666240,26450.20823977003,6666240
376.44,23.67,266,0.0070993244,0.072753906,0.3605435,-0.0052090813,0.06706161,0.9313725084066391,3256,6668288,26457.887963572983,6668288
375.99,23.59,272,0.008689825,0.06933594,0.32482135,-0.0017564516,0.14336544,0.9678817391395569,3257,6670336,26465.399856301025,6670336
380.57,24.11,272,0.014699445,0.08105469,0.2909688,0.0009426854,0.11089889,0.9104213714599609,3258,6672384,26472.902576599736,6672384
385.15,24.56,262,0.005049976,0.044108074,0.33200154,-0.0058787665,0.057858247,0.9393326975405216,3259,6674432,26480.69224341167,6674432
384.5,24.58,269,0.005016403,0.0460612,0.30425987,-0.0049952962,0.22671533,0.7736885398626328,3260,6676480,26488.29135667067,6676480
379.7,24.71,258,0.0015626621,0.016276041,0.32773086,-0.0010353855,0.44602013,0.8746193647384644,3261,6678528,26496.215787918773,6678528
380.78,24.46,270,0.0029011585,0.028320312,0.3131098,-0.0045600845,0.18308018,0.7854504585266113,3262,6680576,26503.793396233115,6680576
375.58,24.1,263,0.0052173254,0.05126953,0.3475457,-0.003621558,0.36271802,0.7461996674537659,3263,6682624,26511.577037301846,6682624
375.58,24.48,258,0.003516335,0.036621094,0.32119474,-0.002811255,0.13420476,0.9068166092038155,3264,6684672,26519.49507425772,6684672
377.69,24.91,256,0.003026787,0.030598959,0.28469574,-0.002849619,0.10419619,0.8388512432575226,3265,6686720,26527.46936946409,6686720
385.58,25.74,260,0.0018173788,0.020833334,0.33398095,-0.0037532889,0.32487312,0.8273342251777649,3266,6688768,26535.334404443856,6688768
385.58,25.68,263,0.005907614,0.057291668,0.29421118,-0.0052935905,0.10588035,0.9042699262499809,3267,6690816,26543.095631625038,6690816
387.69,25.8,266,0.005720453,0.048177082,0.30815122,-0.005013874,0.0911952,0.9155545681715012,3268,6692864,26550.767600452993,6692864
384.86,25.35,266,0.0071879514,0.064453125,0.34565556,-0.0047829007,0.16108446,0.9450440853834152,3269,6694912,26558.45907752402,6694912
387.9,25.86,271,0.002355606,0.025878906,0.31366292,-0.005468054,0.09136119,0.918591596186161,3270,6696960,26566.00749065075,6696960
378.7,24.83,257,0.0011789249,0.01578776,0.29871204,-0.0025762683,1.0639786,0.6367880702018738,3271,6699008,26573.972451050766,6699008
378.03,24.68,254,0.0016398072,0.018717447,0.32292712,-0.0017722524,0.48535004,0.7813844084739685,3272,6701056,26582.012718745973,6701056
377.04,24.56,260,0.0026223187,0.017903646,0.30129823,-0.0029511687,0.3331226,0.556583970785141,3273,6703104,26589.874606365804,6703104
367.39,23.7,264,0.0015201131,0.018717447,0.32603803,-0.0028446533,0.76201105,0.8314975649118423,3274,6705152,26597.62371842796,6705152
367.96,23.35,258,0.0028859924,0.029296875,0.40814534,-0.005173204,0.21819867,0.9333020895719528,3275,6707200,26605.539149580058,6707200
367.15,23.03,264,0.00069421175,0.007486979,0.3188461,-0.0032632202,0.34063283,0.8123288601636887,3276,6709248,26613.291605442762,6709248
367.15,22.8,269,0.004443443,0.041829426,0.3212726,-0.0042843074,0.098644696,0.8791831582784653,3277,6711296,26620.902888244018,6711296
363.19,22.55,261,0.005071664,0.056315105,0.40165663,-0.0035266697,0.34597006,0.8924867063760757,3278,6713344,26628.74056153884,6713344
366.02,22.35,267,0.002496775,0.026692709,0.39424095,-0.0044146567,0.14816304,0.8573176115751266,3279,6715392,26636.412052872125,6715392
368.63,22.69,265,0.004038147,0.045247395,0.3313941,-0.0066996645,0.09012761,0.8512353003025055,3280,6717440,26644.136552366894,6717440
375.51,23.13,256,0.0054998198,0.054036457,0.38777602,-0.0074798535,0.111216106,0.7827320992946625,3281,6719488,26652.118315620814,6719488
