eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
404.65,29.06,367.9,20.76,143,0.0023621835,0.021484375,0.15486144,-0.0010748538,0.09379738,0.9069503024220467,2439,19980288,131892.3963698987,19980288
398.41,29.31,349.29,18.92,144,0.006058872,0.043253582,0.14452143,0.00066617853,0.064918265,0.9586411528289318,2440,19988480,131949.0884640934,19988480
393.7,29.17,353.67,19.38,143,0.013824207,0.067464195,0.17522587,0.0016931515,0.13020971,0.9194795936346054,2441,19996672,132006.09865410812,19996672
390.7,28.49,347.71,18.14,147,0.0016923752,0.01566569,0.16340587,-0.0019544174,0.10787431,0.952662281692028,2442,20004864,132061.72407371365,20004864
384.51,27.85,341.84,18.03,144,0.004270617,0.029459635,0.15286468,-0.0017447318,0.049923822,0.9772374127060175,2443,20013056,132118.4692215044,20013056
385.01,28.13,350.88,18.8,145,0.0063816835,0.041870117,0.16850197,4.9585477e-05,0.14348291,0.935157485306263,2444,20021248,132174.92754951213,20021248
385.53,28.26,351.44,18.52,145,0.0030740108,0.024291992,0.16449486,-0.003259169,0.046075076,0.9779013376682997,2445,20029440,132231.2985392036,20029440
392.2,28.61,363.24,19.83,144,0.013989628,0.057332356,0.14447941,0.0022850789,0.04938708,0.9626608490943909,2446,20037632,132287.98919729237,20037632
394.96,29.07,363.43,19.74,145,0.005994608,0.0382487,0.1541109,0.0005657811,0.0748609,0.9744707979261875,2447,20045824,132344.17853139713,20045824
400.91,29.47,363.09,20.14,144,0.005411267,0.041381836,0.17149602,-0.00077736395,0.08407644,0.9256739616394043,2448,20054016,132400.69597863406,20054016
407.18,29.23,351.5,19.01,145,0.0030795715,0.026733398,0.17574067,4.642383e-05,0.14158922,0.9730757605284452,2449,20062208,132457.07871966437,20062208
407.18,28.77,340.93,18.62,144,0.0012967548,0.013264974,0.15866084,-0.0023914594,0.08230831,0.9616935476660728,2450,20070400,132513.66334419604,20070400
405.36,27.9,339.08,18.67,145,0.003253192,0.022786459,0.16911753,-0.0010884862,0.15820165,0.8655622452497482,2451,20078592,132569.9632266825,20078592
408.19,27.83,343.08,19.33,147,0.0014930274,0.01558431,0.1672227,-0.0013169459,0.058774855,0.9625842422246933,2452,20086784,132625.66104524396,20086784
405.36,27.51,345.56,19.2,144,0.0017778276,0.017862955,0.17124744,-0.0021044414,0.065625645,0.9681442156434059,2453,20094976,132682.41547341924,20094976
405.84,28.15,358.1,20.56,146,0.0012761459,0.014444987,0.17524987,-0.0008666778,0.029446734,0.9808589927852154,2454,20103168,132738.24377949256,20103168
407.89,27.99,342.92,18.24,145,0.0038513355,0.037475586,0.19502695,-0.0019503423,0.14151184,0.933753028512001,2455,20111360,132794.55082763545,20111360
403.51,28.3,355.15,17.89,144,0.0048855324,0.04300944,0.1695192,-0.00074640516,0.063920684,0.9770886581391096,2456,20119552,132851.07428202964,20119552
391.11,27.38,357.81,17.54,144,0.005483163,0.044677734,0.19381891,-0.0011622447,0.06668618,0.9823887273669243,2457,20127744,132907.63656310458,20127744
387.98,27.44,358.88,17.94,146,0.004287413,0.036702473,0.16925639,-0.00091377954,0.09542286,0.9791912343353033,2458,20135936,132963.46113308053,20135936
393.16,27.07,367.47,19.01,144,0.0020077664,0.01944987,0.17600554,-0.002636201,0.06737969,0.9749345928430557,2459,20144128,133020.06386807188,20144128
388.17,27.23,356.99,18.66,145,0.0025717793,0.024698893,0.15779637,-0.002516745,0.06860503,0.9740030225366354,2460,20152320,133076.4082284663,20152320
387.28,27.2,327.34,17.24,145,0.0010278212,0.011555989,0.1603011,-0.0021489542,0.068110205,0.9690599758177996,2461,20160512,133132.77753209136,20160512
